code,name,unit,preunit
NFRS,ESA:GG:AS:FLOW:Quoted UK shares,NA,NA
NG3S,Balance Sheet: S.1311: LE: AN: Total non-financial assets: CP: NSA: £m,m,£
NG44,Balance Sheet: S.1HN: LE: AN.1: Produced non-financial assets: CP: NSA: £m,m,£
NFRT,ESA:GG:AS:FLOW:Unquoted UK shares,NA,NA
NG45,Balance Sheet: S.1HN: LE: AN.11: Fixed assets: CP: NSA: £m,m,£
NFRU,ESA:GG:AS:FLOW:Other UK equity (inc direct investment in property),NA,NA
NG3U,Balance Sheet: S.1313: LE: AN.1: Produced non-financial assets: CP: NSA: £m,m,£
NFPZ,ESA:GG:AS:FLOW:Local authority bills,NA,NA
CWU9,S12 BAL B.103: Changes in net worth due to nominal holding gains/losses,NA,NA
CWTV,S13 BAL B.102: Changes in net worth due to other changes in volume of assets,NA,NA
NFQF,ESA:GG:AS:FLOW:MMIs issued by other UK residents,NA,NA
CWU6,S11 BAL B.103: Changes in net worth due to nominal holding gains/losses,NA,NA
NFQG,ESA:GG:AS:FLOW:MMIs issued by Rest of the World,NA,NA
NG2G,Balance Sheet: S.11: LE: AN.113: Machinery and equipment: CP: NSA: £m,m,£
CWU5,S1 BAL B.103: Changes in net worth due to nominal holding gains/losses,NA,NA
NG2H,Balance Sheet: S.11: LE: AN.117: IPP: CP: NSA: £m,NA,NA
CWU4,S2 BAL B.102: Changes in net worth due to other changes in volume of assets,NA,NA
NFQA,ESA:GG:AS:FLOW:MMIs issued by UK MFIs,NA,NA
NG2A,Balance Sheet: S.1: LE: AN: Total non-financial assets: CP: NSA: £m,m,£
CWU2,HH & NPISH (S.14 + S.15): Changes in net worth due to other changes in volume of assets (B.10.2): Asset: Current price: £m: NSA,NA,NA
NG2C,Balance Sheet: S.11: LE: AN.1: Produced non-financial assets: CP: NSA: £m,m,£
NG2D,Balance Sheet: S.11: LE: AN.11: Fixed assets: CP: NSA: £m,m,£
NG2O,Balance Sheet: S.11001: LE: AN.113: Machinery and equipment: CP: NSA: £m,NA,NA
NG2P,Balance Sheet: S.11001: LE: AN.117: IPP: CP: NSA: £m,NA,NA
NFQI,ESA:GG:AS:FLOW:Bonds issued by the UK central government,NA,NA
NG2I,Balance Sheet: S.11: LE: AN: Total non-financial assets: CP: NSA: £m,m,£
NG2K,Balance Sheet: S.11001: LE: AN.1: Produced non-financial assets: CP: NSA: £m,NA,NA
CWTH,S12 BAL B.102: Changes in net worth due to other changes in volume of assets,NA,NA
NG2L,Balance Sheet: S.11001: LE: AN.11: Fixed assets: CP: NSA: £m,NA,NA
NG36,Balance Sheet: S.12: LE: AN.113: Machinery and equipment: CP: NSA: £m,m,£
NFQV,ESA:GG:AS:FLOW:Loans,NA,NA
NG37,Balance Sheet: S.12: LE: AN.117: IPP: CP: NSA: £m,NA,NA
CWTE,S11 BAL B.102: Changes in net worth due to other changes in volume of assets,NA,NA
NG2W,Balance Sheet: S.11PR: LE: AN.113: Machinery and equipment: CP: NSA: £m,NA,NA
NG38,Balance Sheet: S.12: LE: AN: Total non-financial assets: CP: NSA: £m,m,£
CWTD,S1 BAL B.102: Changes in net worth due to other changes in volume of assets,NA,NA
NG2X,Balance Sheet: S.11PR: LE: AN.117: IPP: CP: NSA: £m,NA,NA
NFQQ,ESA:GG:AS:FLOW:Bonds issued by Rest of the World,NA,NA
NG2Q,Balance Sheet: S.11001: LE: AN: Total non-financial assets: CP: NSA: £m,NA,NA
NG32,Balance Sheet: S.12: LE: AN.1: Produced non-financial assets: CP: NSA: £m,m,£
NFQR,ESA:GG:AS:FLOW:Financial derivatives,NA,NA
NG33,Balance Sheet: S.12: LE: AN.11: Fixed assets: CP: NSA: £m,m,£
NG2S,Balance Sheet: S.11PR: LE: AN.1: Produced non-financial assets: CP: NSA: £m,NA,NA
NG2T,Balance Sheet: S.11PR: LE: AN.11: Fixed assets: CP: NSA: £m,NA,NA
ZAFG,"Households (S.14): Current taxes on income of which, Taxes on self employment & other (D.511): Use: Current price: £million: NSA",NA,NA
CWUX,Companies House Registration Tax (D29),NA,NA
MU48,Material flows Domestic Extraction-Biomass-Thousand tonnes,NA,NA
MU49,Material flows Domestic Extraction-Metal ores-Thousand tonnes,NA,NA
CWV7,Land Registry - Registration of Title tax (D29) - payable by companies,NA,NA
CWUT,S2 BAL B.103: Changes in net worth due to nominal holding gains/losses,NA,NA
MU44,Material flows Domestic Extraction-Biomass - Crops-Thousand tonnes,NA,NA
NFTD,ESA:GG:LI:FLOW:Local authority bills,NA,NA
MU45,"Material flows Domestic Extraction-Biomass - Crop residues, fodder crops, grazed biomass-Thousand tonnes",NA,NA
CWUR,HH & NPISH (S.14 + S.15): Changes in net worth due to nominal holding gains/losses (B.10.3): Asset: Current price: £m: NSA,NA,NA
MU46,Material flows Domestic Extraction-Biomass - Wood-Thousand tonnes,NA,NA
MU47,"Material flows Domestic Extraction-Biomass - Wild fish, Aquatic plants and animals-Thousand tonnes",NA,NA
NFTP,ESA:GG:LI:FLOW:UK local authority bonds,NA,NA
MU4A,Material flows Domestic Extraction-Non-metallic minerals - Limestone and gypsum-Thousand tonnes,NA,NA
CWUN,S13 BAL B.103: Changes in net worth due to nominal holding gains/losses,NA,NA
MU4B,Material flows Domestic Extraction-Non-metallic minerals - Clay and kaolin-Thousand tonnes,NA,NA
MU4C,Material flows Domestic Extraction-Non-metallic minerals - Sand and gravel-Thousand tonnes,NA,NA
NFTM,ESA:GG:LI:FLOW:Bonds issued by the UK central government,NA,NA
MU4H,Material flows Domestic Extraction-Fossil fuels - Natural gas-Thousand tonnes,NA,NA
MU4I,Material flows Domestic Extraction-Fossil fuels-Thousand tonnes,NA,NA
MU4J,"Material flows Domestic Extraction-Total (Biomass, Metal Ores, Non-metallic minerals, Fossil fuels)-Thousand tonnes",NA,NA
NFTZ,ESA:GG:LI:FLOW:Loans,NA,NA
MU4K,Material flows Imports-Biomass-Thousand tonnes,NA,NA
MU4D,Material flows Domestic Extraction-Non-metallic minerals - Other-Thousand tonnes,NA,NA
MU4E,Material flows Domestic Extraction-Non-metallic minerals-Thousand tonnes,NA,NA
MU4F,Material flows Domestic Extraction-Fossil fuels - Coal-Thousand tonnes,NA,NA
MU4G,Material flows Domestic Extraction-Fossil fuels - Crude oil-Thousand tonnes,NA,NA
NG4A,Balance Sheet: S.1HN: LE: AN: Total non-financial assets: CP: NSA: £m,m,£
NG3Z,Balance Sheet: S.1313: LE: AN.117: IPP: CP: NSA: £m,NA,NA
NFSG,ESA:GG:AS:FLOW:Prepayments of insurance pre. & reserves for outstanding claims,NA,NA
NG4G,"Balance Sheet: PS: LE: AN.113+114: Machinery, equipment, weapons: CP: NSA: £m",NA,NA
NFSH,ESA:GG:AS:FLOW:Other accounts receivable/payable,NA,NA
NG4H,Balance Sheet: PS: LE: AN.117: IPP: CP: NSA: £m,NA,NA
C657,FA level IP liab F419,NA,NA
NG4I,Balance Sheet: PS: LE: AN.2: Non-produced non-financial assets: CP: NSA: £m,NA,NA
NG4C,Balance Sheet: PS: LE: AN.1: Produced non-financial assets: CP: NSA: £m,NA,NA
NG4D,Balance Sheet: PS: LE: AN.11: Fixed assets: CP: NSA: £m,NA,NA
NFSO,ESA:GG:LI:FLOW:Currency and deposits,NA,NA
NG4O,Balance Sheet: PS: LE: AF.4: Loans: Asset: CP: NSA: £m,m,£
NFSP,ESA:GG:LI:FLOW:Currency,NA,NA
NG4P,Balance Sheet: PS: LE: AF.5: Equity&investment fund: Asset: CP: NSA: £m,m,£
NG4Q,"Balance Sheet: PS: LE: AF.6: Insurance, pension scheme: Asset: CP: NSA: £m",m,£
NG4R,Balance Sheet: PS: LE: AF.8: Other accounts: Asset: CP: NSA: £m,m,£
NFSK,ESA:LI:FLOW:General government,NA,NA
NG4K,Balance Sheet: PS: LE: AN: Total non-financial assets: CP: NSA: £m,NA,NA
NG4L,Balance Sheet: PS: LE: AF.1: Monetary gold & SDRs: Asset: CP: NSA: £m,m,£
NG4M,Balance Sheet: PS: LE: AF.2: Currency and deposits: Asset: CP: NSA: £m,m,£
NFSN,ESA:GG:LI:FLOW:Special drawing rights,NA,NA
NG4N,Balance Sheet: PS: LE: AF.3: Debt securities: Asset: CP: NSA: £m,m,£
NFSW,ESA:GG:LI:FLOW:Other deposits (National Savings and tax instruments),NA,NA
NFSX,ESA:GG:LI:FLOW:Securities other than shares,NA,NA
NG4X,Balance Sheet: PS: LE: AF.8: Other accounts: Liability: CP: NSA: £m,m,£
NG4Y,Balance Sheet: PS: LE: AF.L: Total financial liabilities: Liability: CP: NSA: £m,m,£
NFSZ,ESA:GG:LI:FLOW:MMIs issued by UK general government,NA,NA
NG4S,Balance Sheet: PS: LE: AF.2: Currency and deposits: Liability: CP: NSA: £m,m,£
NG4T,Balance Sheet: PS: LE: AF.3: Debt securities: Liability: CP: NSA: £m,m,£
NG4U,Balance Sheet: PS: LE: AF.4: Loans: Liability: CP: NSA: £m,m,£
NG4V,Balance Sheet: PS: LE: AF.5: Equity&investment fund: Liability: CP: NSA: £m,m,£
NFVL,GG:LI:FLOW:Other accounts payable,NA,NA
NFVS,HH & NPISH (S.14 + S.15): Currency and deposits (F.2): Asset: Current price: £m: NSA,NA,NA
NFVT,HH & NPISH (S.14 + S.15): Currency (F.21): Asset: Current price: £m: NSA,NA,NA
NFVO,HH & NPISH (S.14 + S.15): Total net acquisition of financial assets (F.A): Asset: Current price: £m: NSA,NA,NA
NFVZ,HH & NPISH (S.14 + S.15): Deposits with rest of world monetary financial institutions (F.22N9): Asset: Current price: £m: NSA,NA,NA
NWXM,Central Government: Asset:FLOWS: Monetary Gold and SDRs: CP NSA: £m,m,£
NFVV,HH & NPISH (S.14 + S.15): Deposits with UK monetary financial institutions (F.22N1): Asset: Current price: £m: NSA,NA,NA
NFVX,HH & NPISH (S.14 + S.15): Foreign currency deposits with UK banks (F.22N12): Asset: Current price: £m: NSA,NA,NA
MU4P,"Material flows Imports-Total (Biomass, Metal Ores, Non-metallic minerals, Fossil fuels)-Thousand tonnes",NA,NA
MU4Q,Material flows Exports-Biomass-Thousand tonnes,NA,NA
MU52,Material flows Domestic Material Consumption-Fossil fuels-Thousand tonnes,NA,NA
NFUB,ESA:GG:LI:FLOW:Loans by UK MFIs (exc loans secured on dwells and fin leasing),NA,NA
MU4R,Material flows Exports-Metal ores-Thousand tonnes,NA,NA
MU53,Material flows Direct Material Input (Domestic Extraction + Imports)-Total-Thousand tonnes,NA,NA
MU4S,Material flows Exports-Non-metallic minerals-Thousand tonnes,NA,NA
MU54,Material flows Physical trade balance (Imports - Exports)-Total-Thousand tonnes,NA,NA
NFUD,ESA:GG:LI:FLOW:Foreign currency loans by UK MFIs,NA,NA
MU4L,Material flows Imports-Metal ores-Thousand tonnes,NA,NA
MU4M,Material flows Imports-Non-metallic minerals-Thousand tonnes,NA,NA
AIBR,I&C companies : capital transfers total receipts: investment grants:D.92:CP NSA,NA,NA
MU4N,Material flows Imports-Fossil fuels-Thousand tonnes,NA,NA
MU4O,Material flows Imports-Other products-Thousand tonnes,NA,NA
HN69,Local Govt: AF.519N6: Assets: Other UK equity: Level: £m,m,£
MU4X,Material flows Domestic Material Consumption-Biomass-Thousand tonnes,NA,NA
HN68,Local Govt Assets: F.519N6 Other UK equity: Flow: £m,m,£
MU4Y,Material flows Domestic Material Consumption-Metal ores-Thousand tonnes,NA,NA
MU4Z,Material flows Domestic Material Consumption-Non-metallic minerals-Thousand tonnes,NA,NA
MU4T,Material flows Exports-Fossil fuels-Thousand tonnes,NA,NA
MU4U,Material flows Exports-Other products-Thousand tonnes,NA,NA
NFUF,ESA:GG:LI:FLOW:Loans by Rest of the World MFIs,NA,NA
MU4V,"Material flows Exports-Total (Biomass, Metal Ores, Non-metallic minerals, Fossil fuels)-Thousand tonnes",NA,NA
MU4W,"Material flows Domestic Material Consumption-Total (Biomass, Metal Ores, Non-metallic minerals, Fossil fuels)-Thousand tonnes",NA,NA
NFUQ,ESA:GG:LI:FLOW:Other loans by Rest of the World,NA,NA
NFUO,ESA:GG:LI:FLOW:Finance leasing loans,NA,NA
NFUP,ESA:GG:LI:FLOW:Other loans by UK residents,NA,NA
CFW9,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Med & LT bonds by UK MFIs & other UK res (AF.32N5-6): Asset: CP: £m: NSA:",NA,NA
MU84,Balance Sheet: S.1311: LE: AN.1132: ICT equipment: CP: NSA: £m,m,£
NFXD,HH & NPISH (S.14 + S.15): Loans (F.4): Asset: Current price: £m: NSA,NA,NA
MU85,Balance Sheet: S.1313: LE: AN.1132: ICT equipment: CP: NSA: £m,m,£
MU86,Balance Sheet: S.1HN: LE: AN.1132: ICT equipment: CP: NSA: £m,m,£
MU82,Balance Sheet: S.12: LE: AN.1132: ICT equipment: CP: NSA: £m,m,£
EDNV,Balance Sheet: S.11: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
MU83,Balance Sheet: S.13: LE: AN.1132: ICT equipment: CP: NSA: £m,m,£
EDNW,Balance Sheet: S.11001: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
EDNX,Balance Sheet: S.11PR: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
EDNY,Balance Sheet: S.12: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
EDNZ,Balance Sheet: S.13: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
MU7W,Balance Sheet: S.1: LE: AN.1132: ICT equipment: CP: NSA: £m,m,£
MU7X,Balance Sheet: S.11: LE: AN.1132: ICT equipment: CP: NSA: £m,m,£
MU7Y,Balance Sheet: S.11001: LE: AN.1132: ICT equipment: CP: NSA: £m,NA,NA
MU7Z,Balance Sheet: S.11PR: LE: AN.1132: ICT equipment: CP: NSA: £m,NA,NA
NFXT,HH & NPISH (S.14 + S.15): Other long-term loans by UK residents (F.424N1): Asset: Current price: £m: NSA,NA,NA
EDOA,Balance Sheet: S.1311: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
EDOB,Balance Sheet: S.1313: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
NFXV,HH & NPISH (S.14 + S.15): Equity and investment fund shares/units (F.5): Asset: Current price: £m: NSA,NA,NA
EDOC,Balance Sheet: S.1HN: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
EDOD,Balance Sheet: S.14: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
EDOE,Balance Sheet: S.15: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
MU8A,Balance Sheet: S.1HN: LE: AN.1171: R&D: CP: NSA: £m,NA,NA
EDOF,Balance Sheet: PS: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
EDOG,Balance Sheet: S.1: LE: AN.1123: Land improvements: CP: NSA: £m,NA,NA
NFWD,HH & NPISH (S.14 + S.15): Short-term debt securities issued by UK central government (F.31N1): Asset: Current price: £m: NSA,NA,NA
NFWA,HH & NPISH (S.14 + S.15): Other deposits (F.29): Asset: Current price: £m: NSA,NA,NA
NFWB,HH & NPISH (S.14 + S.15): Debt securities (F.3): Asset: Current price: £m: NSA,NA,NA
CFYL,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): LT bonds issued by rest of the world (AF.32N9): Asset: CP: £m: NSA:",NA,NA
NFWN,HH & NPISH (S.14 + S.15): Money market instruments issued by other UK residents (F.31N6): Asset: Current price: £m: NSA,NA,NA
NFWH,HH & NPISH (S.14 + S.15): Short-term debt securities issued by UK local government (F.31N2): Asset: Current price: £m: NSA,NA,NA
NFWI,HH & NPISH (S.14 + S.15): Short-term debt securities issued by UK monetary financial institutions (F.31N5): Asset: CP: £m: NSA,NA,NA
NFWT,HH & NPISH (S.14 + S.15): Long-term debt securities issued by UK local government (F.32N2): Asset: Current price: £m: NSA,NA,NA
NFWO,HH & NPISH (S.14 + S.15): Money market instruments issued by rest of world (F.31N9): Asset: Current price: £m: NSA,NA,NA
NFWQ,HH & NPISH (S.14 + S.15): Long-term debt securities issued by UK central government (F.32N1): Asset: Current price: £m: NSA,NA,NA
NFWY,HH & NPISH (S.14 + S.15): Long term bonds issued by the rest of the world (F.32N9): Asset: Current price: £m: NSA,NA,NA
NFWZ,HH & NPISH (S.14 + S.15): Financial derivatives (F.71): Asset: Current price: £m: NSA,NA,NA
CFZV,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Loans secured on dwellings (AF.422): Asset: Current price: £million: NSA:",NA,NA
NFZF,HH & NPISH (S.14 + S.15): Debt securities (F.3): Liability: Current price: £m: NSA,NA,NA
CFZK,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Direct investment (AF.421): Asset: Current price: £million: NSA:",NA,NA
CFZJ,ESA:PC:Liab:Flow:Direct Investment Loans,NA,NA
CFZI,ESA:PC:AS:FLOW:Direct Investment Loans,NA,NA
CFZG,CG Assets F.34 Financial derivatives,NA,NA
L8DK,ESA10 D.6211 Social Security Benefits in Cash: Pensions,NA,NA
COKK,Non-money market fund investment funds (S.124): Total financial liabilities (AF.L): Liability: Current price: £million: NSA:,NA,NA
L8DH,ESA10 D.6212 UK Social Security Benefits in Cash Non-Pensions,NA,NA
NFZR,HH & NPISH (S.14 + S.15): Money market instruments issued by other UK residents (F.31N6): Liability: Current price: £m: NSA,NA,NA
NFYF,HH & NPISH (S.14 + S.15): Shares and other equity issued by the rest of the world (F.519N9): Asset: Current price: £m: NSA,NA,NA
NFYA,HH & NPISH (S.14 + S.15): Listed UK shares (F.511N1): Asset: Current price: £m: NSA,NA,NA
NFYB,HH & NPISH (S.14 + S.15): Unlisted UK shares (F.512N1): Asset: Current price: £m: NSA,NA,NA
NFYC,HH & NPISH (S.14 + S.15): Other UK equity (F.519N6): Asset: Current price: £m: NSA,NA,NA
COLW,Non-money market fund investment funds (S.124): Equity and investment fund shares/units (AF.5): Liability: CP: £m: NSA:,NA,NA
COLU,Non-money market fund investment funds (S.124): Long-term loans by rest of world (AF.424N9): Liability: Current price: £m: NSA:,NA,NA
NFYO,HH & NPISH (S.14 + S.15): Non-life insurance technical reserves (F.61): Asset: Current price: £m: NSA,NA,NA
NFYP,HH & NPISH (S.14 + S.15): Other accounts receivable/payable (F.8): Asset: Current price: £m: NSA,NA,NA
COLS,Non-money market fund investment funds (S.124): Other long-term loans by UK residents (AF.424N1): Liability: CP: £m: NSA:,NA,NA
NFYJ,HH & NPISH (S.14 + S.15): UK mutual funds' shares (F.52N1): Asset: Current price: £m: NSA,NA,NA
NFYK,HH & NPISH (S.14 + S.15): Rest of the world mutual funds' shares (F.52N9): Asset: Current price: £m: NSA,NA,NA
COLO,Non-money market fund investment funds (S.124): Finance leasing (AF.423): Liability: Current price: £million: NSA:,NA,NA
COLM,Non-money market fund investment funds (S.124): Direct investment (AF.421): Liability: Current price: £million: NSA:,NA,NA
COLK,Non-money market fund investment funds (S.124): Short term loans by rest of world (AF.41N9): Liability: Current price: £m: NSA:,NA,NA
COLI,Non-money market fund investment funds (S.124): Foreign currency loans by UK banks (AF.41N12): Liability: CP: £m: NSA:,NA,NA
NFYS,HH & NPISH (S.14 + S.15): Total net acquisition of financial liabilities (F.L): Liability: Current price: £m: NSA,NA,NA
COLG,Non-money market fund investment funds (S.124): Short term loans by UK MFIs (AF.41N1): Liability: Current price: £million: NSA:,NA,NA
COLE,Non-money market fund investment funds (S.124): Med & LT bonds by UK MFIs & other UK res (AF.32N5-6): Liability: CP: £m: NSA:,NA,NA
COLA,Non-money market fund investment funds (S.124): MMIs issued by other UK residents (AF.31N6): Liability: Current price: £m: NSA:,NA,NA
NOMP,Non-Fin Corp (S11): Loans secured on dwellings (AF.422): Balance: Asset: Current price: £million: Not seasonally adjusted,NA,NA
E42E,Balance Sheet: S.12: LE: AN.21: Natural resources: CP: NSA: £m,NA,NA
E42F,Balance Sheet: S.13: LE: AN.21: Natural resources: CP: NSA: £m,NA,NA
E42G,Balance Sheet: S.1311: LE: AN.21: Natural resources: CP: NSA: £m,NA,NA
NOMM,Non-financial corporations sector (S11): Direct investment (AF.421): Balance: Asset: Current price: £m: Not seasonally adjusted,NA,NA
NOMN,ESA:NF:AS:LEVEL:Outward direct investment loans,NA,NA
NOMO,ESA:NF:AS:LEVEL:Inward direct investment loans,NA,NA
COMV,"Non-money market fund investment funds (S.124): Ins, pension & standardised guarantee schemes (AF.6): Liability: CP: £m: NSA:",NA,NA
E42N,Balance Sheet: S.1313: LE: AN.21: Natural resources: CP: NSA: £m,NA,NA
COMT,Non-money market fund investment funds (S.124): UK mutual funds' shares (AF.52N1): Liability: Current price: £million: NSA:,NA,NA
NOMT,Non-Fin Corp (S11): Finance leasing (AF.423): Balance: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NOMU,Non-Fin Corp (S11): Other long-term loans by UK residents (AF.424N1): Balance: Asset: Current price: £m: Not seasonally adjusted,NA,NA
E433,Balance Sheet: S.15: LE: AN.21: Natural resources: CP: NSA: £m,NA,NA
NOMW,Non-Fin Corp (S11): Equity and investment fund shares/units (AF.5): Balance: Asset: Current price: £m: Not seasonally adjusted,NA,NA
E435,Balance Sheet: PS: LE: AN.21: Natural resources: CP: NSA: £m,NA,NA
NONB,Non-financial corporations sector (S11): Listed UK shares (AF.511N1): Balance: Asset: Current price: £m: Not seasonally adjusted,NA,NA
NONC,Non-financial corporations sector (S11): Unlisted UK shares (AF.512N1): Balance: Asset: Current price: £m: Not seasonally adjusted,NA,NA
E42X,Balance Sheet: S.1HN: LE: AN.21: Natural resources: CP: NSA: £m,NA,NA
E42Y,Balance Sheet: S.14: LE: AN.21: Natural resources: CP: NSA: £m,NA,NA
NONK,Non-Fin Corp (S11): UK mutual funds' shares (AF.52N1): Balance: Asset: Current price: £million: Not seasonally adjusted,NA,NA
E43B,Balance Sheet: S.11: LE: AN.211: Land: CP: NSA: £m,NA,NA
NONG,Non-Fin Corp (S11): Shares and other equity issued by the rest of the world (AF.519N9): Balance: Asset: Current price: £m: NSA,NA,NA
NOLO,Non-Fin Corp (S11): Money market instruments issued by other UK residents (AF.31N6): Balance: Asset: Current price: £m: NSA,NA,NA
NOLP,Non-Fin Corp (S11): Money market instruments issued by rest of world (AF.31N9): Balance: Asset: Current price: £m: NSA,NA,NA
NOLR,Non-Fin Corp (S11): Long-term debt securities issued by UK central government (AF.32N1): Balance: Asset: Current price: £m: NSA,NA,NA
CONX,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Total financial liabilities (AF.L): Liability: Current price: £m: NSA:",NA,NA
NOLZ,Non-financial corporations sector (S11): Long term bonds issued by the rest of the world (AF.32N9): Balance: Asset: CP: £m: NSA,NA,NA
NOLU,Non-Fin Corp (S11): Long-term debt securities issued by UK local government (AF.32N2): Balance: Asset: Current price: £m: NSA,NA,NA
CONR,Non-money market fund investment funds (S.124): Other accounts receivable/payable (AF.8): Liability: Current price: £m: NSA:,NA,NA
E422,Balance Sheet: S.15: LE: AN.2: Non-produced non-financial assets: CP: NSA: £m,NA,NA
E423,Balance Sheet: S.11001: LE: AN.21: Natural resources: CP: NSA: £m,NA,NA
CONN,Non-money market fund investment funds (S.124): Financial derivatives (AF.71): Liability: Current price: £million: NSA:,NA,NA
CONL,Non-money market fund investment funds (S.124): Financial derivatives and employee stock options (AF.7): Liability: CP: £m: NSA:,NA,NA
CONJ,"Non-money market fund investment funds (S.124): Pens ents, claims of PFs on pension mgrs etc. (AF.6M): Liability: CP: £m: NSA:",NA,NA
NOME,Non-financial corporations sector (S11): Loans (AF.4): Balance: Asset: Current price: £million: Not seasonally adjusted,NA,NA
AA7W,NPISH (S.15): Net lending (+) / Net borrowing (-) of the non-financial account (B.9n): Assets: Current price: £m: NSA,NA,NA
NOOS,Non-Fin Corp (S11): Money market instruments issued by other UK residents (AF.31N6): Balance: Liability: Current price: £m: NSA,NA,NA
L8HC,UK sector (S.1): Dividends attributable to collective investment fund shareholders (D.4431): Uses: Current price: £m: NSA,NA,NA
L8HB,NSA U FC D.4431,NA,NA
L8HA,UK sector (S.1): Dividends attributable to collective investment fund shareholders (D.4431): Resources: Current price: £m: NSA,NA,NA
COOZ,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Finance leasing (AF.423): Liability: Current price: £million: NSA:",NA,NA
L8HG,Non-Fin Corp (S11): Retained earnings attributable to collective investment fund shareholders (D.4432): Resource: CP: £m: NSA,NA,NA
E44N,Balance Sheet: S.14: LE: AN.211: Land: CP: NSA: £m,NA,NA
L8HF,HH & NPISH (S.14 + S.15): Retained earnings attributable to collective investment fund shareholders (D.4432): Resources:CP:£m:NSA,NA,NA
COOX,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Direct investment (AF.421): Liability: Current price: £million: NSA:",NA,NA
E44O,Balance Sheet: S.15: LE: AN.211: Land: CP: NSA: £m,NA,NA
L8HE,GG: Oth invest income attrib to coll ins fund shareholders-retaining earnings.D4,NA,NA
L8HD,NSA R FC D.4432,NA,NA
COOV,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Short term loans by rest of world (AF.41N9): Liability: CP: £million: NSA:",NA,NA
E44Q,Balance Sheet: PS: LE: AN.211: Land: CP: NSA: £m,NA,NA
E44R,Balance Sheet: S.1: LE: AN.211: Land: CP: NSA: £m,NA,NA
L8HJ,UK sector (S.1): Retained earnings attributable to collective investment fund shareholders (D.4432): Uses: Current price: £m: NSA,NA,NA
L8HI,NSA U FC D.4432,NA,NA
E3T5,Balance Sheet: S.11001: LE: AN.2: Non-produced non-financial assets: CP: NSA: £m,NA,NA
L8HH,UK (S.1): Retained earnings attributable to collective investment fund shareholders (D.4432): Resources: Current price: £m: NSA,NA,NA
COOR,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Short term loans by UK MFIs (AF.41N1): Liability: CP: £million: NSA:",NA,NA
COOP,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Med & LT bonds by UK MFIs & other UK res (AF.32N5-6): Liab: CP: £m: NSA:",NA,NA
NOPK,Non-Fin Corp (S11): Short term loans by UK monetary financial institutions (AF.41N1): Balance: Liability: Current price: £m: NSA,NA,NA
AIIH,CG: Current receipts: Compulsory social contributions: Receivable: £m CPNSA,m,£
E3TA,Balance Sheet: S.12: LE: AN.2: Non-produced non-financial assets: CP: NSA: £m,NA,NA
COOF,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Currency and deposits (AF.2): Liability: Current price: £million: NSA:",NA,NA
NOPI,Non-financial corporations sector (S11): Loans (AF.4): Balance: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NONQ,Non-Fin Corp (S11): Other accounts receivable/payable (AF.8): Balance: Asset: Current price: £million: Not seasonally adjusted,NA,NA
E43E,Balance Sheet: S.11001: LE: AN.211: Land: CP: NSA: £m,NA,NA
NONT,Non-Fin Corp (S11): Total financial liabilities (AF.L): Balance: Liability: Current price: £million: Not seasonally adjusted,NA,NA
E43J,Balance Sheet: S.11PR: LE: AN.211: Land: CP: NSA: £m,NA,NA
E43K,Balance Sheet: S.12: LE: AN.211: Land: CP: NSA: £m,NA,NA
NONP,Non-Fin Corp (S11): Non-life insurance technical reserves (AF.61): Balance: Asset: Current price: £m: Not seasonally adjusted,NA,NA
L8GJ,NSA R FC D.441,NA,NA
COPV,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): UK shares and bonds by other UK res (AF.519N7): Liability: CP: £m: NSA:",NA,NA
NONX,Non-Fin Corp (S11): Currency and deposits (AF.2): Balance: Liability: Current price: £million: Not seasonally adjusted,NA,NA
L8GN,UK (S.1): Investment income attributable to insurance policy holders (D.441): Resources: Current price: £m: NSA,NA,NA
